CustomerID,CreditScore,State,Age,Years,Balance,NumOfAccounts,HasCard,IsActiveMember,EstimatedSalary,CheckingAcct
15576352,586.0,New York,57.0,3,0.0,2,0,1,6058,0
15576360,600.0,New Jersey,40.0,1,141136.79,1,1,1,67804,0
15576368,624.0,Connecticut,48.0,3,122388.38,2,0,0,30020,0
15576517,445.0,Connecticut,34.0,7,131082.17,2,1,1,70618,0
15576526,850.0,New York,36.0,6,0.0,2,0,1,41291,0
15576602,809.0,New Jersey,38.0,3,0.0,2,1,1,80061,0
15576615,719.0,New York,37.0,10,145382.61,1,1,0,80409,0
15576623,584.0,New Jersey,31.0,5,0.0,2,1,0,31474,0
15576641,733.0,Connecticut,40.0,5,125725.02,2,1,1,50783,0
15576676,706.0,Connecticut,28.0,6,124923.35,2,1,1,50299,0
15576680,736.0,New Jersey,29.0,4,0.0,2,0,0,51705,0
15576706,651.0,Connecticut,37.0,9,114453.58,1,0,1,175821,0
15576714,687.0,New York,21.0,8,0.0,2,1,1,154767,0
15576723,740.0,New Jersey,37.0,7,0.0,2,1,1,194271,0
15576745,769.0,New Jersey,48.0,2,96542.16,2,0,1,197886,0
15576760,673.0,Connecticut,36.0,5,73088.06,2,0,0,196142,0
15576774,729.0,New Jersey,38.0,7,0.0,2,0,0,45780,0
15576928,573.0,New Jersey,23.0,2,0.0,1,1,0,122964,0
15576945,582.0,New Jersey,29.0,0,0.0,1,1,0,142516,0
15576990,790.0,Connecticut,25.0,5,152885.77,1,1,0,58215,0
15577018,684.0,Connecticut,26.0,2,114035.39,1,0,0,96885,0
15577064,592.0,Connecticut,36.0,2,104702.65,2,1,0,107949,0
15577170,532.0,New Jersey,60.0,5,76705.87,2,0,1,13890,0
15577274,549.0,Connecticut,43.0,3,134985.66,1,1,0,6101,0
15577398,850.0,New Jersey,30.0,6,86449.39,1,1,1,188809,0
15577402,593.0,New Jersey,31.0,9,0.0,2,0,1,20492,0
15577478,714.0,New Jersey,72.0,3,0.0,1,1,1,86734,0
15577514,698.0,Connecticut,36.0,7,121263.62,1,1,1,13388,0
15577598,651.0,New York,23.0,4,115636.05,2,1,0,70401,0
15577657,732.0,New Jersey,41.0,8,0.0,2,1,1,170886,0
15577683,539.0,New Jersey,29.0,4,0.0,2,1,1,100919,0
15577695,678.0,New Jersey,41.0,2,148088.11,1,1,0,14083,0
15577700,749.0,New Jersey,37.0,10,185063.7,2,1,1,134527,0
15577751,759.0,Connecticut,30.0,4,101802.67,1,0,0,8694,0
15577806,794.0,Connecticut,54.0,1,75900.84,1,1,1,192155,0
15577831,560.0,Connecticut,41.0,4,152532.3,1,0,0,10780,0
15577905,660.0,New Jersey,34.0,8,106486.66,2,0,1,182263,0
15577913,651.0,New Jersey,32.0,8,144581.96,1,1,1,87610,0
15577970,489.0,New Jersey,34.0,5,0.0,1,0,0,43541,0
15577985,574.0,New Jersey,34.0,5,112324.45,2,1,1,17993,0
15577988,614.0,New Jersey,35.0,1,0.0,2,1,1,3343,0
15578006,787.0,New Jersey,85.0,10,0.0,2,1,1,116538,0
15578073,686.0,New York,22.0,8,0.0,2,0,0,142332,0
15578096,537.0,New Jersey,26.0,7,106397.75,1,0,0,103563,0
15578098,600.0,New Jersey,31.0,8,0.0,2,1,1,121556,0
15578156,615.0,New York,32.0,5,138521.83,1,1,1,56897,0
15578186,486.0,Connecticut,37.0,9,115217.99,2,1,0,144995,0
15578211,777.0,New Jersey,23.0,6,0.0,2,1,1,163225,0
15578238,727.0,New Jersey,47.0,7,0.0,2,1,0,193305,0
15578251,644.0,New Jersey,37.0,2,186347.97,2,1,0,92810,0
15578307,512.0,New Jersey,33.0,6,121685.31,2,1,1,83682,0
15578369,652.0,Connecticut,37.0,9,145219.3,1,1,0,159133,0
15578374,620.0,New York,36.0,7,169312.72,1,1,0,45414,0
15578375,628.0,New Jersey,39.0,6,0.0,2,0,0,134442,0
15578435,640.0,New Jersey,40.0,8,110340.68,1,1,1,157887,0
15578462,596.0,New York,76.0,9,134208.25,1,1,1,13455,0
15578515,659.0,New Jersey,38.0,3,0.0,2,1,0,158553,0
15578546,491.0,Connecticut,26.0,4,102251.14,1,1,1,145901,0
15578648,543.0,Connecticut,49.0,6,59532.18,1,1,0,104254,0
15578722,689.0,New Jersey,39.0,4,0.0,2,1,0,196112,0
15578738,609.0,New Jersey,32.0,7,71872.19,1,1,1,151925,0
15578747,701.0,New York,26.0,5,83600.24,1,0,1,59195,0
15578783,620.0,Connecticut,35.0,0,76989.97,1,1,1,17243,0
15578788,786.0,New York,40.0,6,0.0,2,0,0,41249,0
15578825,734.0,New Jersey,29.0,0,139994.66,1,1,0,17745,0
15578835,675.0,New York,50.0,1,133204.91,1,0,1,8270,0
15578866,676.0,New Jersey,43.0,2,0.0,1,1,1,55120,0
15578878,569.0,New York,30.0,3,139528.23,1,1,1,33230,0
15578908,725.0,New York,32.0,0,0.0,2,1,1,138525,0
15578977,786.0,New Jersey,34.0,9,0.0,2,1,0,144517,0
15578980,516.0,New York,33.0,3,0.0,2,1,1,58686,0
15579040,556.0,New Jersey,46.0,10,0.0,2,0,0,109184,0
15579062,707.0,New Jersey,32.0,9,0.0,2,0,0,30807,0
15579074,619.0,Connecticut,38.0,10,84651.79,1,1,1,184754,0
15579109,574.0,Connecticut,35.0,5,163856.76,1,1,1,15118,0
15579112,598.0,New Jersey,47.0,2,0.0,2,1,1,186117,0
15579131,835.0,New Jersey,25.0,7,0.0,2,1,1,83450,0
15579166,619.0,New Jersey,30.0,7,70729.17,1,1,1,160949,0
15579183,586.0,New Jersey,64.0,1,0.0,2,1,1,53710,0
15579189,690.0,New Jersey,42.0,5,0.0,2,0,1,120512,0
15579207,545.0,New Jersey,37.0,3,91184.01,1,1,0,105477,0
15579208,550.0,New Jersey,48.0,6,0.0,2,1,1,191870,0
15579223,573.0,Connecticut,30.0,8,127406.5,1,1,0,192951,0
15579262,497.0,New Jersey,41.0,9,0.0,1,0,0,22074,0
15579287,581.0,New Jersey,35.0,4,0.0,2,0,1,86384,0
15579345,775.0,Connecticut,74.0,0,161371.5,1,1,1,134870,0
15579387,635.0,Connecticut,44.0,2,79064.85,2,0,1,113292,0
15579433,793.0,New York,29.0,8,96674.55,2,0,0,192121,0
15579526,551.0,New Jersey,42.0,1,50194.59,1,1,1,23400,0
15579548,735.0,New York,36.0,5,0.0,2,1,0,105152,0
15579559,544.0,New York,30.0,8,145241.63,1,1,1,80677,0
15579583,641.0,New York,40.0,4,101090.27,1,1,1,51703,0
15579616,683.0,New Jersey,42.0,8,0.0,2,0,1,198135,0
15579647,682.0,New Jersey,42.0,0,0.0,1,1,1,160829,0
15579714,542.0,New Jersey,29.0,7,0.0,2,0,1,196652,0
15579777,850.0,New Jersey,41.0,3,0.0,2,1,0,128892,0
15579781,806.0,Connecticut,31.0,10,138653.51,1,1,0,190803,0
15579787,686.0,New Jersey,39.0,4,0.0,2,1,0,155024,0
15579808,754.0,Connecticut,39.0,8,129401.87,1,1,1,87685,0
15579820,704.0,New York,38.0,6,106687.76,1,1,0,173777,0
15579826,439.0,New Jersey,66.0,9,0.0,1,1,0,65536,0
15579891,714.0,New Jersey,52.0,4,100755.66,1,1,1,186775,0
15579892,708.0,New York,19.0,7,112615.86,1,1,1,4492,0
15579914,633.0,Connecticut,30.0,2,109786.82,2,1,1,139713,0
15579915,707.0,New Jersey,29.0,4,0.0,2,1,0,139954,0
15579969,683.0,New Jersey,32.0,9,0.0,2,1,1,24992,0
15579994,616.0,New Jersey,23.0,8,73112.95,1,1,1,62733,0
15579996,524.0,Connecticut,25.0,7,131402.21,1,0,0,193668,0
15580043,575.0,New York,22.0,8,105229.34,1,1,1,34397,0
15580068,526.0,New York,35.0,5,0.0,2,1,1,105618,0
15580134,479.0,New York,27.0,2,172463.45,1,1,1,40315,0
15580146,738.0,New Jersey,31.0,9,82674.15,1,1,0,41971,0
15580149,638.0,New York,41.0,7,0.0,2,1,0,43889,0
15580203,674.0,New York,39.0,6,120193.42,1,0,0,100131,0
15580213,585.0,New Jersey,43.0,2,0.0,2,1,0,89403,0
15580227,803.0,New Jersey,33.0,6,0.0,2,1,0,115677,0
15580249,502.0,New Jersey,45.0,0,0.0,1,0,0,84663,0
15580252,748.0,New Jersey,44.0,4,112610.77,1,0,1,2049,0
15580366,566.0,Connecticut,54.0,4,118614.6,2,1,1,172602,0
15580462,607.0,New York,40.0,1,112544.45,1,1,1,19842,0
15580487,627.0,Connecticut,38.0,8,106922.92,2,0,1,84270,0
15580493,469.0,New Jersey,33.0,1,127818.52,1,1,0,163477,0
15580560,769.0,New Jersey,73.0,1,0.0,1,1,1,29792,0
15580623,573.0,New York,28.0,8,0.0,2,0,0,77660,0
15580629,604.0,New Jersey,31.0,6,134837.58,1,1,0,192029,0
15580682,652.0,New Jersey,40.0,4,79927.36,2,1,1,33525,0
15580684,706.0,New Jersey,29.0,5,112564.62,1,1,0,42334,0
15580719,697.0,New Jersey,23.0,10,0.0,2,1,1,79734,0
15580805,655.0,New Jersey,27.0,10,0.0,2,1,0,51621,0
15580845,685.0,Connecticut,57.0,7,101868.51,1,0,1,113484,0
15580872,761.0,Connecticut,38.0,1,120530.13,2,1,0,109395,0
15580912,748.0,New Jersey,32.0,5,154737.88,2,1,1,172638,0
15580935,687.0,Connecticut,33.0,9,135962.4,2,1,0,121748,0
15580953,544.0,New Jersey,30.0,4,73218.89,1,0,1,126797,0
15580988,842.0,New Jersey,29.0,8,0.0,2,1,1,123437,0
15581089,744.0,New York,35.0,7,0.0,2,1,1,43037,0
15581102,554.0,New Jersey,22.0,8,0.0,2,0,1,142671,0
15581115,603.0,New Jersey,39.0,9,76769.68,1,0,0,48225,0
15581197,762.0,New Jersey,51.0,3,99286.98,1,0,1,85579,0
15581229,502.0,Connecticut,32.0,1,173340.83,1,0,1,122764,0
15581237,573.0,New York,33.0,1,160777.9,1,1,1,149536,0
15581252,632.0,New York,29.0,7,80922.75,1,1,0,7821,0
15581280,714.0,Connecticut,29.0,6,92887.13,1,1,1,69578,0
15581282,651.0,New Jersey,39.0,6,0.0,1,1,0,24176,0
15581286,734.0,New Jersey,40.0,9,176914.8,1,1,1,12799,0
15581295,617.0,New York,45.0,1,0.0,1,1,0,143298,0
15581323,488.0,Connecticut,28.0,7,139246.22,2,1,0,106799,0
15581332,655.0,Connecticut,30.0,1,83173.98,2,1,1,184260,0
15581370,681.0,New York,38.0,2,99811.44,2,1,0,23532,0
15581388,487.0,New York,33.0,8,145729.71,1,1,0,41366,0
15581479,523.0,New Jersey,30.0,1,83181.29,1,1,1,138177,0
15581505,641.0,New Jersey,35.0,5,0.0,2,1,0,93149,0
15581525,775.0,Connecticut,33.0,3,83501.66,2,1,0,128841,0
15581526,574.0,New Jersey,41.0,1,0.0,2,0,0,70550,0
15581539,474.0,New York,37.0,3,0.0,2,0,0,57175,0
15581548,637.0,New York,22.0,5,98800.0,1,1,0,122866,0
15581551,850.0,New York,41.0,8,132838.07,1,1,1,175347,0
15581620,597.0,New Jersey,28.0,2,0.0,3,1,1,78708,0
15581654,798.0,New Jersey,32.0,7,0.0,2,0,1,37732,0
15581700,615.0,Connecticut,43.0,3,86920.86,1,1,1,150048,0
15581733,781.0,New Jersey,28.0,4,0.0,2,1,0,177703,0
15581736,673.0,Connecticut,47.0,1,183579.54,2,0,1,34048,0
15581748,754.0,Connecticut,57.0,2,101134.87,2,1,1,70954,0
15581811,678.0,Connecticut,30.0,1,139676.95,2,0,1,16146,0
15581840,626.0,New Jersey,33.0,8,0.0,2,1,0,138504,0
15581871,504.0,Connecticut,42.0,7,131287.36,2,1,1,149698,0
15581968,745.0,New Jersey,33.0,1,0.0,2,1,1,174431,0
15582016,766.0,New York,41.0,6,99208.46,2,1,0,62402,0
15582066,561.0,New Jersey,21.0,4,0.0,1,1,1,36942,0
15582090,684.0,New York,36.0,4,0.0,1,1,0,117039,0
15582149,850.0,Connecticut,34.0,3,129668.43,2,1,1,88744,0
15582154,670.0,New Jersey,45.0,5,47884.92,1,1,1,54340,0
15582168,713.0,Connecticut,61.0,4,149525.34,2,1,0,123664,0
15582180,561.0,New Jersey,29.0,9,120268.13,1,1,1,173870,0
15582246,737.0,New York,45.0,2,0.0,2,0,1,177696,0
15582259,567.0,New Jersey,37.0,7,0.0,2,1,1,28691,0
15582276,638.0,New Jersey,34.0,5,133501.36,1,0,1,155643,0
15582335,556.0,New Jersey,40.0,9,129860.37,1,0,0,17993,0
15582404,572.0,New York,26.0,5,0.0,2,1,0,119381,0
15582492,535.0,New Jersey,29.0,2,112367.34,1,1,0,185631,0
15582591,615.0,New York,59.0,4,155766.05,1,1,1,110275,0
15582616,520.0,New Jersey,38.0,4,0.0,2,1,0,56389,0
15582762,667.0,New York,77.0,2,0.0,1,1,1,34703,0
15582797,685.0,New York,35.0,4,137948.51,1,1,0,113640,0
15582841,600.0,New Jersey,29.0,8,0.0,2,0,1,34747,0
15582847,662.0,New Jersey,26.0,0,0.0,2,0,1,72930,0
15582903,643.0,New Jersey,39.0,7,0.0,2,1,1,170393,0
15582944,425.0,New York,39.0,5,0.0,2,1,0,140941,0
15582951,696.0,New Jersey,25.0,8,126442.59,1,1,0,121904,0
15582960,473.0,New Jersey,33.0,5,125827.43,1,0,1,145699,0
15583026,535.0,New Jersey,38.0,0,135919.33,1,1,0,80426,0
15583033,640.0,New Jersey,20.0,4,0.0,2,0,1,78311,0
15583049,643.0,Connecticut,34.0,7,160426.07,1,0,1,188533,0
15583067,687.0,New Jersey,36.0,4,97157.96,1,0,1,63185,0
15583076,588.0,Connecticut,41.0,6,106116.56,2,1,0,198767,0
15583090,581.0,New York,29.0,8,0.0,2,1,0,46735,0
15583138,739.0,New Jersey,42.0,2,141642.92,2,1,0,172150,0
15583212,600.0,New Jersey,43.0,5,134022.06,1,1,0,194765,0
15583221,667.0,Connecticut,70.0,3,77356.92,2,1,1,20882,0
15583278,743.0,New York,36.0,8,92716.96,1,1,1,33694,0
15583303,593.0,New Jersey,29.0,2,152265.43,1,1,0,34004,0
15583364,476.0,New Jersey,32.0,6,111871.93,1,0,0,112133,0
15583394,659.0,Connecticut,39.0,8,106259.63,2,1,1,198103,0
15583462,695.0,New Jersey,28.0,5,171069.39,2,1,1,88689,0
15583480,807.0,New Jersey,36.0,4,0.0,2,0,1,147007,0
15583499,510.0,New Jersey,32.0,9,103324.78,1,1,1,46128,0
15583552,674.0,Connecticut,44.0,3,88902.21,1,1,0,73731,0
15583576,671.0,New Jersey,30.0,2,0.0,1,0,1,102058,0
15583595,461.0,New Jersey,28.0,8,0.0,1,1,1,103350,0
15583597,696.0,New York,47.0,1,106758.6,1,1,1,80591,0
15583668,726.0,New Jersey,42.0,2,109471.79,1,0,1,175161,0
15583680,615.0,New York,41.0,4,0.0,1,0,1,149279,0
15583681,616.0,New York,31.0,7,76665.71,2,1,1,163809,0
15583692,591.0,Connecticut,35.0,2,90194.34,2,1,0,57065,0
15583718,696.0,Connecticut,38.0,6,142316.14,1,1,1,8018,0
15583724,645.0,New York,29.0,4,0.0,2,1,1,74346,0
15583725,682.0,New Jersey,48.0,1,138778.15,1,0,1,168840,0
15583736,829.0,Connecticut,36.0,4,81795.74,2,1,0,90107,0
15583748,592.0,New York,38.0,8,0.0,2,1,0,180426,0
15583755,592.0,Connecticut,33.0,2,156570.86,1,1,1,37140,0
15583764,791.0,Connecticut,31.0,1,130240.33,1,0,0,96547,0
15583849,408.0,New Jersey,40.0,3,0.0,2,0,0,124874,0
15583850,672.0,Connecticut,68.0,0,126061.51,2,1,1,184937,0
15583857,623.0,New York,43.0,4,123536.52,2,0,0,154909,0
15584114,678.0,Connecticut,43.0,2,153393.18,2,1,1,193828,0
15584190,704.0,New Jersey,36.0,7,120026.98,2,0,1,100602,0
15584229,671.0,Connecticut,23.0,9,123943.18,1,1,1,159553,0
15584271,633.0,New Jersey,59.0,5,0.0,1,1,1,137274,0
15584288,629.0,New Jersey,33.0,6,0.0,2,1,1,59130,0
15584320,686.0,New Jersey,39.0,3,111695.62,1,0,0,136644,0
15584338,714.0,New Jersey,40.0,0,0.0,2,1,0,62762,0
15584363,824.0,New Jersey,30.0,0,133634.02,1,1,1,162054,0
15584452,667.0,New Jersey,41.0,6,0.0,2,0,0,167182,0
15584453,555.0,New York,32.0,10,0.0,2,0,1,168606,0
15584462,739.0,New Jersey,34.0,9,0.0,1,1,0,60584,0
15584477,655.0,New York,35.0,1,106405.03,1,1,1,82900,0
15584505,580.0,New Jersey,23.0,5,113923.81,2,0,0,196241,0
15584518,589.0,Connecticut,50.0,5,144895.05,2,1,1,34941,0
15584545,532.0,New Jersey,40.0,5,0.0,2,0,1,177100,0
15584580,443.0,New Jersey,35.0,6,161111.45,1,0,0,13947,0
15584704,519.0,New Jersey,48.0,10,71083.98,1,1,0,137959,0
15584749,668.0,Connecticut,39.0,4,79896.0,1,1,0,38466,0
15584766,557.0,New Jersey,33.0,3,54503.55,1,1,1,371,0
15584776,847.0,New York,37.0,9,112712.17,1,1,0,116097,0
15584785,660.0,New Jersey,37.0,2,97324.91,1,1,0,23292,0
15584812,693.0,New York,39.0,0,0.0,2,0,0,81902,0
15584897,639.0,New Jersey,31.0,3,98360.03,1,0,0,20974,0
15584899,617.0,New Jersey,35.0,5,0.0,2,0,1,13066,0
15584928,594.0,Connecticut,32.0,4,120074.97,2,1,1,162962,0
15584930,726.0,Connecticut,30.0,5,111375.32,2,1,0,2704,0
15584967,596.0,New York,57.0,6,0.0,2,1,1,72402,0
15585036,694.0,New York,37.0,3,0.0,2,1,1,147012,0
15585041,511.0,New Jersey,33.0,7,0.0,2,0,1,158314,0
15585047,715.0,New Jersey,28.0,7,160376.61,1,0,0,196853,0
15585106,492.0,Connecticut,38.0,8,57068.43,2,1,0,188975,0
15585133,657.0,New York,27.0,8,0.0,2,0,0,6468,0
15585192,686.0,New York,39.0,10,136258.06,1,0,0,89200,0
15585215,763.0,New Jersey,31.0,4,0.0,2,0,0,50405,0
15585222,515.0,New Jersey,41.0,8,0.0,2,1,1,185054,0
15585241,756.0,New York,29.0,2,117412.19,2,1,0,4889,0
15585255,577.0,New Jersey,42.0,9,0.0,1,1,0,74078,0
15585256,805.0,New York,26.0,2,0.0,2,1,1,25042,0
15585280,649.0,New Jersey,36.0,2,0.0,2,0,1,75035,0
15585282,755.0,New Jersey,62.0,1,127706.33,2,0,1,142378,0
15585284,604.0,New York,35.0,7,147285.52,1,1,1,57807,0
15585379,704.0,New Jersey,39.0,2,111525.02,1,1,0,199485,0
15585388,660.0,Connecticut,31.0,9,125189.75,2,1,1,139874,0
15585427,528.0,New Jersey,26.0,10,102073.67,2,0,0,166800,0
15585451,558.0,Connecticut,32.0,1,108262.87,1,1,1,6935,0
15585455,630.0,New Jersey,28.0,9,0.0,2,0,0,32599,0
15585466,552.0,New Jersey,29.0,10,0.0,2,1,0,12187,0
15585490,746.0,New Jersey,34.0,4,0.0,1,0,1,65167,0
15585533,679.0,New Jersey,36.0,6,147733.64,1,0,1,172501,0
15585595,774.0,New Jersey,28.0,1,71264.02,2,0,1,68760,0
15585599,530.0,New Jersey,34.0,8,0.0,2,0,1,141873,0
15585734,803.0,Connecticut,41.0,9,137742.9,2,1,1,166958,0
15585748,585.0,Connecticut,28.0,9,135337.49,2,1,1,40386,0
15585768,582.0,Connecticut,41.0,6,70349.48,2,0,1,178074,0
15585777,710.0,New Jersey,38.0,3,130588.82,1,1,1,154998,0
15585823,627.0,New Jersey,31.0,8,128131.73,1,1,0,96131,0
15585835,655.0,New York,34.0,4,109783.69,2,1,0,134034,0
15585839,633.0,New Jersey,37.0,2,0.0,2,1,0,182258,0
15585855,679.0,New Jersey,40.0,1,0.0,1,1,1,16897,0
15585867,596.0,New York,36.0,2,0.0,2,0,1,125558,0
15585892,639.0,New Jersey,35.0,8,0.0,1,0,0,164454,0
15585907,676.0,New York,30.0,5,0.0,2,0,0,179067,0
15585928,821.0,Connecticut,31.0,2,68927.57,1,1,1,25445,0
15585961,496.0,New York,43.0,3,0.0,2,0,1,199506,0
15586029,806.0,Connecticut,34.0,2,96152.68,2,1,0,143711,0
15586039,471.0,Connecticut,36.0,5,90063.74,2,1,1,96367,0
15586069,560.0,New Jersey,30.0,0,108883.29,1,1,0,27915,0
15586135,536.0,New York,28.0,4,0.0,1,1,1,136198,0
15586174,700.0,Connecticut,30.0,4,116377.48,1,1,1,134417,0
15586183,561.0,New Jersey,35.0,5,0.0,2,1,0,59982,0
15586243,667.0,New Jersey,44.0,8,122277.87,1,1,1,91811,0
15586300,615.0,New Jersey,66.0,7,0.0,2,1,1,74581,0
15586310,578.0,New Jersey,30.0,4,169462.09,1,1,0,112187,0
15586425,579.0,New Jersey,28.0,4,0.0,2,1,1,176926,0
15586504,694.0,New Jersey,40.0,9,0.0,2,1,0,40463,0
15586517,647.0,New Jersey,32.0,5,97041.16,1,1,1,23133,0
15586522,608.0,New York,37.0,2,130461.02,1,1,0,21967,0
15586557,661.0,New Jersey,41.0,5,0.0,1,0,1,88280,0
15586585,698.0,Connecticut,51.0,2,111018.98,1,1,0,86410,0
15586629,637.0,New Jersey,33.0,5,0.0,2,1,0,139947,0
15586680,462.0,New Jersey,27.0,4,176913.52,1,1,0,80587,0
15586699,825.0,New Jersey,32.0,9,0.0,2,0,0,9751,0
15586752,628.0,Connecticut,33.0,8,152143.89,1,1,1,32174,0
15586757,801.0,New Jersey,32.0,4,75170.54,1,1,1,37899,0
15586821,727.0,New Jersey,28.0,5,0.0,2,0,1,19653,0
15586848,706.0,New Jersey,38.0,1,0.0,2,1,0,122380,0
15586870,632.0,New Jersey,27.0,4,193125.85,1,1,1,152666,0
15586880,594.0,Connecticut,41.0,2,122545.65,2,1,1,42050,0
15586914,659.0,New Jersey,36.0,6,123841.49,2,1,0,96833,0
15586931,694.0,New York,39.0,3,0.0,1,1,1,95625,0
15586959,468.0,New Jersey,42.0,5,0.0,2,1,0,125305,0
15586970,695.0,Connecticut,52.0,8,103023.26,1,1,1,22486,0
15586974,656.0,New Jersey,39.0,10,0.0,2,1,1,98895,0
15586993,655.0,New York,56.0,5,0.0,2,1,1,41783,0
15586996,697.0,New Jersey,76.0,7,0.0,2,0,1,188772,0
15587013,653.0,New Jersey,31.0,7,102575.04,1,1,1,11044,0
15587133,518.0,New Jersey,42.0,7,151027.05,2,1,0,119377,0
15587177,646.0,New Jersey,36.0,6,124445.52,1,1,0,88481,0
15587210,591.0,Connecticut,44.0,10,113581.98,1,1,0,1985,0
15587240,518.0,New Jersey,40.0,4,0.0,2,0,1,194417,0
15587266,606.0,Connecticut,27.0,6,172310.33,1,0,1,111449,0
15587297,507.0,New Jersey,33.0,7,0.0,2,1,1,85411,0
15587299,567.0,New Jersey,48.0,3,0.0,1,1,0,55362,0
15587311,582.0,New York,33.0,6,0.0,2,0,1,72971,0
15587394,462.0,New Jersey,39.0,4,140133.08,2,0,0,131304,0
15587421,687.0,Connecticut,34.0,7,111388.18,2,1,0,148565,0
15587443,728.0,New Jersey,69.0,1,0.0,2,1,1,131805,0
15587451,778.0,Connecticut,41.0,7,139706.31,1,1,0,63337,0
15587535,450.0,New York,46.0,5,177619.71,1,1,0,54227,0
15587562,484.0,New Jersey,29.0,4,130114.39,1,1,0,164018,0
15587573,626.0,Connecticut,27.0,4,115084.53,2,0,1,26907,0
15587581,785.0,Connecticut,33.0,5,136624.6,2,1,1,169118,0
15587584,503.0,New York,31.0,4,0.0,2,1,1,21645,0
15587596,628.0,New York,39.0,8,107553.33,1,1,0,117523,0
15587640,718.0,New Jersey,43.0,0,93143.39,1,1,0,167555,0
15587676,699.0,New Jersey,30.0,9,0.0,1,1,1,108162,0
15587690,592.0,New Jersey,28.0,2,116498.22,1,1,0,144290,0
15587712,589.0,New Jersey,36.0,8,114435.47,1,1,0,26956,0
15587735,850.0,New Jersey,39.0,6,96863.13,1,1,1,121681,0
15587835,850.0,New Jersey,41.0,3,136416.82,1,0,1,57844,0
15587913,748.0,New York,40.0,4,0.0,2,1,0,132368,0
15587978,455.0,Connecticut,37.0,6,170057.62,1,0,1,54399,0
15588019,418.0,New Jersey,28.0,7,98738.92,1,1,0,122190,0
15588123,677.0,New Jersey,27.0,2,0.0,2,0,1,114686,0
15588186,520.0,New York,45.0,7,107023.03,1,1,0,32904,0
15588197,670.0,New Jersey,36.0,7,0.0,2,0,0,59572,0
15588219,850.0,New Jersey,38.0,1,106871.81,2,1,0,29333,0
15588235,654.0,New Jersey,24.0,8,145081.73,1,1,1,130075,0
15588341,647.0,New York,47.0,10,99835.17,1,0,1,89103,0
15588350,744.0,New Jersey,43.0,10,147832.15,1,0,1,24234,0
15588406,574.0,New York,37.0,7,0.0,2,1,0,32262,0
15588446,550.0,New York,34.0,3,0.0,2,0,0,131281,0
15588450,633.0,New Jersey,60.0,8,69365.25,1,1,1,10288,0
15588456,658.0,New Jersey,40.0,5,143566.12,1,1,1,189608,0
15588461,686.0,New Jersey,35.0,4,0.0,1,1,0,8816,0
15588517,717.0,New Jersey,38.0,7,0.0,2,1,1,158580,0
15588535,750.0,New York,39.0,6,0.0,2,0,0,19264,0
15588537,615.0,New York,41.0,9,109013.23,1,1,0,196500,0
15588560,569.0,Connecticut,32.0,8,145330.43,1,1,1,132039,0
15588566,778.0,New York,33.0,5,116474.28,2,1,1,32758,0
15588580,584.0,Connecticut,36.0,4,109646.83,1,1,1,70241,0
15588587,752.0,New Jersey,36.0,1,86837.95,1,1,1,105281,0
15588622,599.0,Connecticut,25.0,7,108380.72,1,1,1,79006,0
15588701,592.0,New Jersey,38.0,4,0.0,2,1,0,35339,0
15588839,606.0,New York,30.0,8,180307.73,2,1,1,1914,0
15588854,715.0,New Jersey,31.0,3,110581.29,1,1,1,94715,0
15588918,671.0,New Jersey,42.0,6,0.0,2,1,0,197202,0
15588923,591.0,New Jersey,33.0,4,113743.37,1,1,0,124625,0
15588928,704.0,New Jersey,47.0,5,0.0,2,1,1,145339,0
15588933,825.0,New Jersey,36.0,3,146053.66,1,1,1,138345,0
15588986,673.0,Connecticut,29.0,4,99097.36,1,1,1,9797,0
15589018,719.0,Connecticut,28.0,3,106070.29,2,1,1,183893,0
15589019,633.0,New York,33.0,4,92855.02,1,1,1,159813,0
15589030,649.0,New Jersey,47.0,1,0.0,2,1,1,145594,0
15589147,580.0,New York,61.0,8,125921.37,1,1,1,94678,0
15589195,766.0,Connecticut,38.0,7,130933.74,1,0,1,2036,0
15589200,617.0,New York,34.0,9,0.0,2,1,0,118750,0
15589204,591.0,New Jersey,33.0,9,131765.72,1,1,0,118782,0
15589210,557.0,New Jersey,24.0,4,0.0,1,0,0,20516,0
15589221,657.0,Connecticut,30.0,1,139762.13,2,1,1,23318,0
15589224,596.0,New York,41.0,5,0.0,2,0,1,141054,0
15589230,612.0,New Jersey,63.0,2,126473.33,1,0,1,147546,0
15589257,670.0,New Jersey,35.0,3,103465.02,2,1,1,174627,0
15589296,724.0,New Jersey,40.0,6,110054.45,1,1,1,86951,0
15589312,588.0,New Jersey,30.0,3,115007.08,1,0,0,176859,0
15589320,699.0,New York,34.0,8,0.0,1,1,1,76510,0
15589323,636.0,New Jersey,24.0,9,0.0,2,0,1,38831,0
15589329,775.0,New Jersey,30.0,4,0.0,2,1,0,49338,0
15589348,850.0,New York,37.0,4,137204.77,1,1,1,28866,0
15589358,848.0,Connecticut,31.0,4,90018.45,2,1,0,193133,0
15589361,716.0,New York,34.0,9,0.0,1,1,1,66696,0
15589380,713.0,Connecticut,40.0,3,114446.84,2,1,1,87308,0
15589401,550.0,New Jersey,30.0,4,0.0,2,1,0,89216,0
15589420,795.0,New Jersey,40.0,2,101891.1,1,1,1,183045,0
15589428,756.0,New Jersey,42.0,9,0.0,2,1,0,35673,0
